question_id,vehicle,car,answerability,difficulty,question_type,question,reference_answer,variant,variant_label,answer,bertscore_precision,bertscore_recall,bertscore_f1,faithfulness,answer_relevancy,context_precision,context_recall,generation_time_seconds
98,투싼,tucson,문서 외 질문,보통,문서 외 질문,서울에서 투싼 디젤을 타면 1년 자동차세가 정확히 얼마야?,"제공된 취급설명서에는 자동차세 정보가 없습니다. 배기량, 등록 시점, 세제에 따라 별도로 확인해야 합니다.",basic,CONTEXT + QUESTION,"죄송합니다만, 주어진 참고 문서에는 서울에서 투싼 디젤 모델의 1년 자동차세 정보가 포함되어 있지 않습니다. 자동차세는 지역별로, 그리고 연식, 차종, 엔진 타입 등 다양한 요인에 따라 달라집니다. 따라서 이러한 정보를 얻으려면 해당 지역의 교통국 또는 자동차세 관리 기관에 직접 문의하시는 것이 가장 정확할 것입니다.",0.7057319283485413,0.7590792179107666,0.7314342260360718,0.0,0.0,0.0,0.0,4.728146199995535
98,투싼,tucson,문서 외 질문,보통,문서 외 질문,서울에서 투싼 디젤을 타면 1년 자동차세가 정확히 얼마야?,"제공된 취급설명서에는 자동차세 정보가 없습니다. 배기량, 등록 시점, 세제에 따라 별도로 확인해야 합니다.",role,ROLE,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.791864812374115,0.7256861329078674,0.7573325037956238,0.0,0.0,0.0,0.0,0.8478291000064928
98,투싼,tucson,문서 외 질문,보통,문서 외 질문,서울에서 투싼 디젤을 타면 1년 자동차세가 정확히 얼마야?,"제공된 취급설명서에는 자동차세 정보가 없습니다. 배기량, 등록 시점, 세제에 따라 별도로 확인해야 합니다.",constraint,INSTRUCTION / CONSTRAINT,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.791864812374115,0.7256861329078674,0.7573325037956238,0.0,0.0,0.0,0.0,0.9810494999983348
98,투싼,tucson,문서 외 질문,보통,문서 외 질문,서울에서 투싼 디젤을 타면 1년 자동차세가 정확히 얼마야?,"제공된 취급설명서에는 자동차세 정보가 없습니다. 배기량, 등록 시점, 세제에 따라 별도로 확인해야 합니다.",few_shot,FEW-SHOT,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.7938424944877625,0.7232398986816406,0.7568983435630798,0.0,0.0,0.0,0.0,0.9581375000125263
98,투싼,tucson,문서 외 질문,보통,문서 외 질문,서울에서 투싼 디젤을 타면 1년 자동차세가 정확히 얼마야?,"제공된 취급설명서에는 자동차세 정보가 없습니다. 배기량, 등록 시점, 세제에 따라 별도로 확인해야 합니다.",verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.7938424944877625,0.7232398986816406,0.7568983435630798,0.0,0.0,0.0,0.0,1.1590482000028715
89,투싼,tucson,문서 내 답변,보통,모드 비교,투싼의 주행 모드는 각각 어떤 상황에서 사용해?,"SNOW는 눈길처럼 미끄러운 노면, MUD는 진흙탕·비포장·불균일 노면, SAND는 부드럽고 건조한 모랫길·자갈길·비포장도로에 사용합니다.",basic,CONTEXT + QUESTION,"투싼의 주행 모드는 다음과 같은 상황에서 사용할 수 있습니다:

1. **SNOW (눈길) 모드**
   - 눈이 내린 노면에서 차량을 운행할 때 사용합니다. 이 모드는 눈길처럼 미끄러운 노면에서 적절한 구동력을 배분하여 안정적인 출발과 주행을 돕습니다.

2. **MUD (진흙탕길) 모드**
   - 진흙탕길, 비포장도로 또는 균일하지 않은 노면을 주행할 때 사용합니다. 이 모드는 초기 출발 시 충분한 구동력을 제공하여 안전한 주행을 돕습니다.

3. **SAND (모랫길) 모드**
   - 부드럽고 건조한 모랫길, 자갈길 및 비포장도로를 주행할 때 사용합니다. 이 모드는 차량의 구동력을 적절히 배분하여 안전한 주행을 돕습니다.

4. **AUTO (모든 노면) 모드**
   - 차량 주행이 가능한 모든 노면에서 사용하며, 인공지능을 활용하여 주행 중인 노면 환경을 인지해 SNOW, MUD, SAND, ON-ROAD(일반도로) 모드 중 하나를 자동으로 선택합니다. 일반 도로에서는 AUTO 모드를 사용합니다.

이러한 모드들은 차량의 주행 환경에 따라 적절한 구동력을 제공하고, 이를 통해 안전한 주행을 지원합니다.",0.6188696622848511,0.7892590165138245,0.6937554478645325,0.8333333333333334,0.9772651454497098,0.9999999999666667,1.0,13.244046199994045
89,투싼,tucson,문서 내 답변,보통,모드 비교,투싼의 주행 모드는 각각 어떤 상황에서 사용해?,"SNOW는 눈길처럼 미끄러운 노면, MUD는 진흙탕·비포장·불균일 노면, SAND는 부드럽고 건조한 모랫길·자갈길·비포장도로에 사용합니다.",role,ROLE,"투싼의 주행 모드는 다음과 같이 각각의 상황에서 사용할 수 있습니다:

- **AUTO (모든 노면)**: 차량 주행이 가능한 모든 노면에서 사용하며, 인공지능을 활용하여 주행 중인 노면 환경을 인지해 SNOW, MUD, SAND, ON-ROAD(일반도로) 모드 중 하나를 자동으로 선택합니다.
  
- **SNOW (눈길)**: 눈길처럼 미끄러운 노면에서 구동력을 적절히 배분하여 안정적인 출발과 안전한 주행을 돕습니다.
  
- **MUD (진흙탕길)**: 진흙탕길, 비포장도로 또는 균일하지 않은 노면을 주행할 때, 초기 출발시 충분한 구동력을 확보하여 안전한 주행을 돕습니다.
  
- **SAND (모랫길)**: 부드럽고 건조한 모랫길, 자갈길 및 비포장도로를 주행할 때, 차량의 구동력을 적절히 배분하여 안전한 주행을 돕습니다.",0.6522772312164307,0.8002132177352905,0.7187115550041199,0.9,0.983266944217479,0.9999999999666667,1.0,10.167828400008148
89,투싼,tucson,문서 내 답변,보통,모드 비교,투싼의 주행 모드는 각각 어떤 상황에서 사용해?,"SNOW는 눈길처럼 미끄러운 노면, MUD는 진흙탕·비포장·불균일 노면, SAND는 부드럽고 건조한 모랫길·자갈길·비포장도로에 사용합니다.",constraint,INSTRUCTION / CONSTRAINT,"[출처: tucson p295_1]
SNOW (눈길) 모드는 눈길처럼 미끄러운 노면에서 구동력을 적절히 배분하여 안정적으로 출발할 수 있고, 타이어가 미끄러지는 것을 억제하여 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0]
MUD (진흙탕길) 모드는 진흙탕길, 비포장도로 또는 균일하지 않은 노면을 주행할 때 구동력을 적절히 배분하여 초기 출발시 충분한 구동력을 확보하여 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0]
SAND (모랫길) 모드는 부드럽고 건조한 모랫길, 자갈길 및 비포장도로를 주행할 때 차량의 구동력을 적절히 배분하여 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0]
AUTO (모든 노면) 모드는 차량 주행이 가능한 모든 노면에서 사용하며, 인공지능을 활용하여 주행 중인 노면 환경을 인지해 SNOW, MUD, SAND, ON-ROAD(일반도로) 모드 중 하나를 자동으로 선택합니다.

따라서:
- SNOW 모드는 눈길이나 미끄러운 노면에서 사용합니다.
- MUD 모드는 진흙탕길, 비포장도로 또는 균일하지 않은 노면에서 사용합니다.
- SAND 모드는 모랫길, 자갈길 및 비포장도로에서 사용합니다.
- AUTO 모드는 모든 노면에서 사용하며, 주행 환경에 따라 SNOW, MUD, SAND 모드 중 하나로 자동으로 변경됩니다.",0.6226420998573303,0.7921425104141235,0.6972386837005615,0.9166666666666666,0.781127235972018,0.9999999999666667,1.0,17.924001100007445
89,투싼,tucson,문서 내 답변,보통,모드 비교,투싼의 주행 모드는 각각 어떤 상황에서 사용해?,"SNOW는 눈길처럼 미끄러운 노면, MUD는 진흙탕·비포장·불균일 노면, SAND는 부드럽고 건조한 모랫길·자갈길·비포장도로에 사용합니다.",few_shot,FEW-SHOT,"[출처: tucson 취급설명서 p.295] 

투싼의 주행 모드는 다음과 같이 각각의 상황에서 사용합니다:

- **AUTO (모든 노면)**: 차량 주행이 가능한 모든 노면에서 사용하며, 인공지능을 활용하여 주행 중인 노면 환경을 인지해 SNOW, MUD, SAND, ON-ROAD(일반도로) 모드 중 하나를 자동으로 선택합니다.
- **SNOW (눈길)**: 눈길처럼 미끄러운 노면에서 구동력을 적절히 배분해 안정적인 출발과 안전한 주행을 돕습니다.
- **MUD (진흙탕길)**: 진흙탕길, 비포장도로 또는 균일하지 않은 노면을 주행할 때, 구동력을 적절히 배분해 충분한 구동력을 확보해 안전한 주행을 돕습니다.
- **SAND (모랫길)**: 부드럽고 건조한 모랫길, 자갈길 및 비포장도로를 주행할 때, 차량의 구동력을 적절히 배분해 안전한 주행을 돕습니다.",0.6432154178619385,0.7974143624305725,0.7120625376701355,0.9,0.9905551603698886,0.9999999999666667,1.0,11.493755700008478
89,투싼,tucson,문서 내 답변,보통,모드 비교,투싼의 주행 모드는 각각 어떤 상황에서 사용해?,"SNOW는 눈길처럼 미끄러운 노면, MUD는 진흙탕·비포장·불균일 노면, SAND는 부드럽고 건조한 모랫길·자갈길·비포장도로에 사용합니다.",verification,CHAIN-OF-VERIFICATION,"[출처: tucson p295_1] SNOW (눈길) 모드는 눈길처럼 미끄러운 노면에서 구동력을 적절히 배분해 안정적으로 출발할 수 있고, 타이어가 미끄러지는 것을 억제해 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0] MUD (진흙탕길) 모드는 진흙탕길, 비포장도로 또는 균일하지 않은 노 면을 주행할 때 구동력을 적절히 배분해 초기 출발시 충분한 구동력을 확보해 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0] SAND (모랫길) 모드는 부드럽고 건조한 모랫길, 자갈길 및 비포장도로를 주행할 때 차량의 구동력을 적절히 배분해 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p253_8] SNOW (눈길) 모드는 눈길처럼 미끄러운 노면에서 구동력을 적절히 배분해 안정적으로 출발할 수 있으며, 타이어가 미끄러지는 것을 억제해 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0] MUD (진흙탕길) 모드는 진흙탕길, 비포장도로 또는 균일하지 않은 노 면을 주행할 때 구동력을 적절히 배분해 초기 출발시 충분한 구동력을 확보해 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0] SAND (모랫길) 모드는 부드럽고 건조한 모랫길, 자갈길 및 비포장도로를 주행할 때 차량의 구동력을 적절히 배분해 안전한 주행을 할 수 있도록 도와줍니다.

[출처: tucson p295_0] 6-43 험로 주행 모드 (Terrain Mode)는 지형 조",0.576973557472229,0.7632431387901306,0.6571640372276306,0.8571428571428571,0.7850870482824747,0.9999999999666667,1.0,21.2403129000013
28,아반떼,avante,문서 내 답변,보통,작동 절차,아반떼에서 Auto Hold를 켜고 멈추면 표시등이 어떻게 바뀌어?,"버튼을 눌러 작동 대기 상태가 되면 흰색 AUTO HOLD 표시등이 켜지고, 주행 중 브레이크로 정차해 기능이 실제 작동하면 녹색으로 바뀝니다.",basic,CONTEXT + QUESTION,"아반떼에서 Auto Hold를 켜고 차를 멈추면, 표시등은 다음과 같이 변화합니다:

1. Auto Hold 기능이 켜진 상태에서 브레이크 페달을 밟으면, 클러스터에 나타나는 'AUTO HOLD' 표시등이 녹색에서 흰색으로 바뀝니다.
   
2. 이 시점에서 Auto Hold 기능은 작동 대기 상태가 됩니다. 

따라서, Auto Hold 기능이 켜져 있고 차가 멈추면, 'AUTO HOLD' 표시등은 녹색에서 흰색으로 변하게 됩니다.",0.717161238193512,0.7712845206260681,0.7432388067245483,1.0,0.9935764349938674,0.9999999999666667,1.0,5.839048399997409
28,아반떼,avante,문서 내 답변,보통,작동 절차,아반떼에서 Auto Hold를 켜고 멈추면 표시등이 어떻게 바뀌어?,"버튼을 눌러 작동 대기 상태가 되면 흰색 AUTO HOLD 표시등이 켜지고, 주행 중 브레이크로 정차해 기능이 실제 작동하면 녹색으로 바뀝니다.",role,ROLE,"아반떼에서 Auto Hold를 켜고 차를 멈추면, 초기에는 표시등이 녹색으로 켜집니다. 차가 멈추면, 표시등은 녹색에서 흰색으로 변경됩니다。이 시점에서 자동 정차 기능(Auto Hold)은 작동 대기 상태가 됩니다。",0.7393625974655151,0.7437765598297119,0.7415630221366882,0.3333333333333333,0.8687163512691034,0.9999999999666667,1.0,3.6343178000097396
28,아반떼,avante,문서 내 답변,보통,작동 절차,아반떼에서 Auto Hold를 켜고 멈추면 표시등이 어떻게 바뀌어?,"버튼을 눌러 작동 대기 상태가 되면 흰색 AUTO HOLD 표시등이 켜지고, 주행 중 브레이크로 정차해 기능이 실제 작동하면 녹색으로 바뀝니다.",constraint,INSTRUCTION / CONSTRAINT,"[출처: avante p246_0]
아반떼에서 Auto Hold를 켜고 멈추면, 초기 상태에서 자동 정차 기능(Auto Hold)이 작동 대기 상태가 되며, 클러스터에 녹색 'AUTO HOLD' 표시등이 켜집니다. 차가 멈추면, 자동 정차 기능이 작동되어 'AUTO HOLD' 표시등이 흰색으로 바뀝니다. 이후, 가속 페달을 밟으면 브레이크 상태가 해제되고 차는 출발합니다. 'AUTO HOLD' 표시등은 녹색에서 흰색으로 바뀝니다.",0.7187890410423279,0.8002612590789795,0.7573403120040894,0.6,0.8469973752167673,0.9999999999666667,1.0,6.498066699990886
28,아반떼,avante,문서 내 답변,보통,작동 절차,아반떼에서 Auto Hold를 켜고 멈추면 표시등이 어떻게 바뀌어?,"버튼을 눌러 작동 대기 상태가 되면 흰색 AUTO HOLD 표시등이 켜지고, 주행 중 브레이크로 정차해 기능이 실제 작동하면 녹색으로 바뀝니다.",few_shot,FEW-SHOT,"[출처: 아반떼 취급설명서 p.245]  
Auto Hold를 켜고 멈추면, 표시등은 다음과 같이 변화합니다:  
- 자동 정차 상태에서 'AUTO HOLD' 표시등이 녹색에서 흰색으로 바뀝니다.  
- 자동 정차 기능(Auto Hold)은 작동 대기 상태가 됩니다.",0.7115480303764343,0.7637227177619934,0.7367127537727356,0.6666666666666666,0.8616929830608301,0.9999999999666667,1.0,3.940987399997539
28,아반떼,avante,문서 내 답변,보통,작동 절차,아반떼에서 Auto Hold를 켜고 멈추면 표시등이 어떻게 바뀌어?,"버튼을 눌러 작동 대기 상태가 되면 흰색 AUTO HOLD 표시등이 켜지고, 주행 중 브레이크로 정차해 기능이 실제 작동하면 녹색으로 바뀝니다.",verification,CHAIN-OF-VERIFICATION,"[출처: avante p.246]  
Auto Hold를 켜고 차를 멈추면, 'AUTO HOLD' 표시등은 녹색에서 흰색으로 바뀝니다. 이 시점에서 자동 정차 기능(Auto Hold)은 작동 대기 상태가 됩니다.",0.7381378412246704,0.7749832272529602,0.7561118602752686,0.0,0.8620242103969211,0.9999999999666667,1.0,3.157662999990862
30,아반떼,avante,문서 내 답변,보통,운전자 보조,아반떼가 고속도로 주행 보조로 앞차를 따라 멈췄어. 앞차가 금방 출발할 때와 30초 넘게 멈춘 뒤 출발할 때 내 차 반응이 달라?,정차 후 약 30초 이내에 앞차가 출발하면 차량이 자동 출발합니다. 약 30초가 지나면 가속 페달이나 +·- 또는 재개 스위치를 조작해야 다시 출발합니다.,basic,CONTEXT + QUESTION,"아반떼의 고속도로 주행 보조(HDPS)가 앞차를 따라 멈추는 상황에서는, 앞차가 금방 출발할 때와 30초 넘게 멈춘 뒤 출발할 때의 차량 반응이 달라질 수 있습니다. 이는 충돌 방지 보조(CBA)와 고속도로 주행 보조(HDPS)의 특성과 작동 방식 때문입니다.

1. **앞차가 금방 출발할 때**:
   - HDPS는 앞차가 급격히 움직일 때 즉시 작동하여 차량을 정지시킵니다.
   - 이 경우, 충돌 방지 보조(CBA)가 작동하여 클러스터에 경고 문구가 표시되고, 경고음이 울립니다.
   - 차량은 약 2초 동안 정지한 후, 제동 제어가 종료됩니다.

2. **30초 넘게 멈춘 뒤 출발할 때**:
   - 앞차가 30초 이상 멈추면, HDPS는 작동하지 않습니다.
   - 이 경우, 충돌 방지 보조(CBA)는 작동하지 않고, 클러스터에 경고 문구가 표시되지 않습니다.
   - 차량은 계속 운행하며, 주변 상황을 주의 깊게 살펴야 합니다.

따라서, 앞차가 금방 출발할 때와 30초 넘게 멈춘 뒤 출발할 때의 차량 반응이 달라집니다. 앞차가 급격히 움직일 때는 HDPS가 작동하여 차량을 정지시키지만, 앞차가 장시간 멈추면 HDPS가 작동하지 않아 차량이 계속 운행하게 됩니다. 따라서, 이러한 상황에서는 주의 깊게 주변 상황을 살피고, 필요하다면 브레이크를 밟아 차량을 정지해야 합니다.",0.609082818031311,0.7139022350311279,0.6573401689529419,0.0,0.9678445144031992,0.9999999999666667,0.0,20.020210699993186
30,아반떼,avante,문서 내 답변,보통,운전자 보조,아반떼가 고속도로 주행 보조로 앞차를 따라 멈췄어. 앞차가 금방 출발할 때와 30초 넘게 멈춘 뒤 출발할 때 내 차 반응이 달라?,정차 후 약 30초 이내에 앞차가 출발하면 차량이 자동 출발합니다. 약 30초가 지나면 가속 페달이나 +·- 또는 재개 스위치를 조작해야 다시 출발합니다.,role,ROLE,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.6871126890182495,0.6282442212104797,0.6563611030578613,0.0,0.0,0.9999999999666667,0.0,0.8822788000106812
30,아반떼,avante,문서 내 답변,보통,운전자 보조,아반떼가 고속도로 주행 보조로 앞차를 따라 멈췄어. 앞차가 금방 출발할 때와 30초 넘게 멈춘 뒤 출발할 때 내 차 반응이 달라?,정차 후 약 30초 이내에 앞차가 출발하면 차량이 자동 출발합니다. 약 30초가 지나면 가속 페달이나 +·- 또는 재개 스위치를 조작해야 다시 출발합니다.,constraint,INSTRUCTION / CONSTRAINT,"[출처: avante p283_1]
아반떼의 충돌방지 보조(출차)는 주행 속도가 3km/h 이하일 때 작동하며, 후측방 차량의 속도가 5km/h 이상일 때 작동합니다. 따라서 앞차가 금방 출발할 때는 충돌방지 보조가 작동하지 않을 가능성이 높습니다. 반면, 앞차가 30초 이상 멈춰 있을 때는 충돌방지 보조가 작동할 수 있습니다.

충돌방지 보조가 작동할 경우, 클러스터에 경고문이 표시되고 즉시 브레이크 페달을 밟아 주변 상황을 확인해야 합니다. 하지만 충돌 방지 보조가 작동하지 않을 때는, 차량 내/외부 소리로 인해 경고음이 들리지 않을 수 있으므로, 항상 주의를 기울여야 합니다.

따라서 앞차가 금방 출발할 때는 충돌방지 보조가 작동하지 않을 수 있으며, 30초 이상 멈춰 있을 때는 작동할 수 있습니다. 이러한 차이로 인해, 앞차가 금방 출발할 때는 즉시 브레이크를 밟아야 하는 상황이지만, 30초 이상 멈춰 있을 때는 충돌방지 보조가 작동하여 브레이크를 밟지 않아도 되는 상황이 될 수 있습니다.",0.6205159425735474,0.7215979695320129,0.667250394821167,1.0,0.9335634433108814,0.9999999999666667,0.0,15.005436799998279
30,아반떼,avante,문서 내 답변,보통,운전자 보조,아반떼가 고속도로 주행 보조로 앞차를 따라 멈췄어. 앞차가 금방 출발할 때와 30초 넘게 멈춘 뒤 출발할 때 내 차 반응이 달라?,정차 후 약 30초 이내에 앞차가 출발하면 차량이 자동 출발합니다. 약 30초가 지나면 가속 페달이나 +·- 또는 재개 스위치를 조작해야 다시 출발합니다.,few_shot,FEW-SHOT,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.6853978037834167,0.6286365389823914,0.6557912230491638,0.0,0.0,0.9999999999666667,0.0,1.045147699987865
30,아반떼,avante,문서 내 답변,보통,운전자 보조,아반떼가 고속도로 주행 보조로 앞차를 따라 멈췄어. 앞차가 금방 출발할 때와 30초 넘게 멈춘 뒤 출발할 때 내 차 반응이 달라?,정차 후 약 30초 이내에 앞차가 출발하면 차량이 자동 출발합니다. 약 30초가 지나면 가속 페달이나 +·- 또는 재개 스위치를 조작해야 다시 출발합니다.,verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.6853978037834167,0.6286365389823914,0.6557912230491638,0.0,0.0,0.9999999999666667,0.0,0.9352954000059981
65,넥쏘,nexo,문서 내 답변,쉬움,조건,넥쏘 수소가 15% 아래로 남으면 주차 중 연료전지 보호 기능도 작동해?,작동하지 않습니다.,basic,CONTEXT + QUESTION,"네코스의 주차 중 연료 전지 시스템 보호 기능은 주차 중 연료 전지 시스템 내부의 동결을 방지하기 위해 작동합니다. 이 기능은 주차 중에만 작동하며, 주행 중에는 작동하지 않습니다.

주차 중 연료 전지 시스템 보호 기능은 주차 중에만 작동하며, 주차 중 연료 전지 시스템 보호 기능이 작동할 때 발생하는 현상 중 하나는 배출되는 물이 수증기 형태로 보일 수 있다는 것입니다.

주차 중 연료 전지 시스템 보호 기능은 주차 중에만 작동하며, 수소 잔량에 영향을 줄 수 있습니다. 하지만 주차 중 연료 전지 시스템 보호 기능이 작동하기 위해서는 영하의 환경 조건이 필요합니다. 따라서 수소 잔량이 15% 미만이 되더라도, 기준 환경 조건(영하의 환경)이 아니면 주차 중 연료 전지 시스템 보호 기능은 작동하지 않을 것입니다.",0.5263133645057678,0.7522178292274475,0.6193079948425293,0.8333333333333334,0.8405140325852716,0.0,0.0,10.662265899998602
65,넥쏘,nexo,문서 내 답변,쉬움,조건,넥쏘 수소가 15% 아래로 남으면 주차 중 연료전지 보호 기능도 작동해?,작동하지 않습니다.,role,ROLE,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.7066185474395752,0.7999073266983032,0.7503745555877686,0.0,0.0,0.0,0.0,0.8042546000069706
65,넥쏘,nexo,문서 내 답변,쉬움,조건,넥쏘 수소가 15% 아래로 남으면 주차 중 연료전지 보호 기능도 작동해?,작동하지 않습니다.,constraint,INSTRUCTION / CONSTRAINT,"[출처: nexo p.10]
주차 중 연료 전지 시스템 보호 기능은 주차 중 연료 전지 시스템 내부의 동결을 막기 위한 기능으로 작동하며, 수소 잔량에 영향을 줄 수 있습니다. 그러나 주차 중 연료 전지 시스템 보호 기능(Wake Up 기능)은 주차 중 연료 전지 시스템 내부의 온도를 관리하는 기능으로, 수소 잔량에 영향을 주지는 않습니다. 따라서 넥쏘의 수소 잔량이 15% 아래로 떨어지더라도, 주차 중 연료 전지 시스템 보호 기능은 수소 잔량에 영향을 주지 않는다는 것을 알 수 있습니다.",0.5495039224624634,0.7583247423171997,0.6372431516647339,0.6,0.8612948075563666,0.0,0.0,7.6471223999978974
65,넥쏘,nexo,문서 내 답변,쉬움,조건,넥쏘 수소가 15% 아래로 남으면 주차 중 연료전지 보호 기능도 작동해?,작동하지 않습니다.,few_shot,FEW-SHOT,"차량 취급설명서에서는 해당 내용을 찾지 못했습니다. 

주차 중 연료 전지 시스템 보호 기능은 주차 중 연료 전지 시스템 내부의 동결을 막기 위한 기능으로 작동하며, 주차 중 연료 전지 시스템 보호 기능(Wake Up 기능)은 주차 중 연료 전지 시스템 내부의 온도를 관리하고, 수소 연료를 사용하여 냉각수를 승온하거나, 연료 전지 시스템 내에 물을 배출하는 기능을 제공합니다. 하지만 이 기능이 수소 잔량에 영향을 미치는 것은 명시되어 있지 않습니다.",0.5497002601623535,0.7640002965927124,0.6393712162971497,0.6,0.9148475651704108,0.0,0.0,6.912373200000729
65,넥쏘,nexo,문서 내 답변,쉬움,조건,넥쏘 수소가 15% 아래로 남으면 주차 중 연료전지 보호 기능도 작동해?,작동하지 않습니다.,verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.7027867436408997,0.7910124659538269,0.744294285774231,0.0,0.0,0.0,0.0,0.7906892000028165
78,넥쏘,nexo,문서 외 질문,보통,문서 외 질문,넥쏘 수소탱크는 어느 회사가 어느 공장에서 만든 거야?,제공된 취급설명서에서는 수소 탱크의 제조사와 납품 공장을 확인할 수 없습니다.,basic,CONTEXT + QUESTION,"죄송합니다, 하지만 현재 제공된 참고 문서에는 넥쏘 수소 탱크가 어떤 회사에서 어떤 공장에서 제작되었는지에 대한 정보가 포함되어 있지 않습니다. 참고된 문서들은 차량의 기술적 특성과 안전 지침에 대해 자세히 설명하고 있지만, 생산 회사와 공장에 대한 정보는 제공되지 않았습니다. 추가적인 정보를 제공해주시면 도움이 될 것 같습니다.",0.6993823647499084,0.779787540435791,0.7373995780944824,0.25,0.0,0.0,0.0,4.2415592999896035
78,넥쏘,nexo,문서 외 질문,보통,문서 외 질문,넥쏘 수소탱크는 어느 회사가 어느 공장에서 만든 거야?,제공된 취급설명서에서는 수소 탱크의 제조사와 납품 공장을 확인할 수 없습니다.,role,ROLE,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.8227584362030029,0.776691734790802,0.7990617156028748,0.0,0.0,0.0,0.0,0.9826137999916682
78,넥쏘,nexo,문서 외 질문,보통,문서 외 질문,넥쏘 수소탱크는 어느 회사가 어느 공장에서 만든 거야?,제공된 취급설명서에서는 수소 탱크의 제조사와 납품 공장을 확인할 수 없습니다.,constraint,INSTRUCTION / CONSTRAINT,"[출처: nexo p20_1]
넥쏘의 수소 탱크는 Alibaba Cloud가 제작한 것으로 보입니다. 하지만 제공된 문서에서는 수소 탱크의 제조사나 생산 공장에 대한 정보를 찾을 수 없습니다. 차량 취급설명서에서 해당 내용을 찾지 못했습니다.",0.7478035092353821,0.8577113747596741,0.7989954948425293,0.3333333333333333,0.0,0.0,0.0,3.4007797999947798
78,넥쏘,nexo,문서 외 질문,보통,문서 외 질문,넥쏘 수소탱크는 어느 회사가 어느 공장에서 만든 거야?,제공된 취급설명서에서는 수소 탱크의 제조사와 납품 공장을 확인할 수 없습니다.,few_shot,FEW-SHOT,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.8276146650314331,0.777931809425354,0.8020045757293701,0.0,0.0,0.0,0.0,1.0224447999935364
78,넥쏘,nexo,문서 외 질문,보통,문서 외 질문,넥쏘 수소탱크는 어느 회사가 어느 공장에서 만든 거야?,제공된 취급설명서에서는 수소 탱크의 제조사와 납품 공장을 확인할 수 없습니다.,verification,CHAIN-OF-VERIFICATION,해당 정보 없음,0.695293128490448,0.6382344961166382,0.6655431389808655,0.0,0.0,0.0,0.0,0.4885638999985531
85,투싼,tucson,문서 내 답변,쉬움,경고등,투싼 타이어 경고등이 한동안 깜빡이다가 계속 켜졌어. 무슨 뜻이야?,타이어 공기압 감지 시스템에 이상이 있다는 뜻이므로 하이테크센터나 블루핸즈에서 점검받아야 합니다.,basic,CONTEXT + QUESTION,"투싼 차량의 타이어 공기압 경보 시스템(TPMS) 경고등이 한동안 깜빡이며 계속 켜진다면, 여러 가지 이유가 있을 수 있습니다. 참고 문서들을 살펴보면 다음과 같은 원인이 있을 수 있습니다:

1. **저압 타이어**: 타이어 공기압이 낮아져 타이어 공기압 경보 시스템이 작동하여 TPMS 경고등이 켜졌습니다. 이 경우 타이어 공기압을 올려주면 경고등이 꺼질 것입니다.

2. **스노우 체인 장착**: 차량에 스키 체인을 장착한 상태에서 타이어 공기압 경보 시스템이 작동하여 TPMS 경고등이 깜빡일 수 있습니다. 이 경우 스키 체인을 제거하고 타이어 공기압을 확인해야 합니다.

3. **외부 장치 설치**: 차량에 별도로 구매한 전자 기기 등을 장착한 경우, 이 장치들이 타이어 공기압 경보 시스템을 방해하여 TPMS 경고등이 깜빡일 수 있습니다. 이 경우 해당 장치를 제거하고 타이어 공기압을 확인해야 합니다.

4. **타이어 공기압 감지 센서 문제**: 타이어 공기압 감지 센서가 이상을 보이고 다른 차량 근처를 주행할 때 일시적으로 TPMS 경고등이 깜빡일 수 있습니다. 이 경우 타이어 공기압 감지 센서를 교체하거나 점검해야 합니다.

5. **실런트 사용**: 펑크 타이어를 수리할 때 실런트를 사용한 경우, 실런트가 타이어 공기압 감지 센서와 휠에 묻어 TPMS 경고등이 깜빡일 수 있습니다. 이 경우 당사 직영 하이테크센터나 블루핸즈에서 점검 및 정비를 받아야 합니다.

따라서, 타이어 공기압 경보 시스템이 계속 켜진다면 우선 타이어 공기압을",0.6130495667457581,0.7744598388671875,0.6843662261962891,0.5833333333333334,0.9105350792739605,0.99999999995,1.0,20.474987199995667
